,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 11:28:00,231.78,39.24,0,0.0,0.0,99839.47705681797,0.0,99839.47705681797,0.0,0.0,-160.5229431820335,0.0
2024-08-20 11:29:00,231.93,39.31,0,0.0,0.0,99839.47705681797,0.0,99839.47705681797,0.0,0.0,-160.5229431820335,0.0
2024-08-20 11:30:00,231.91,39.25,0,0.0,0.0,99839.47705681797,0.0,99839.47705681797,0.0,0.0,-160.5229431820335,0.0
2024-08-20 11:31:00,232.08,39.3,-1,-215.09711534130034,495.0629381857893,130303.24211452543,-30463.765057707467,99839.47705681797,0.0,0.0,-160.5229431820335,0.0
2024-08-20 11:32:00,232.13,39.34,0,0.0,0.0,99848.52471857834,0.0,99848.52471857834,0.0,9.04766176037083,-151.47528142166266,9.062208684462725e-05
2024-08-20 11:33:00,232.1,39.35,0,0.0,0.0,99848.52471857834,0.0,99848.52471857834,0.0,0.0,-151.47528142166266,0.0
2024-08-20 11:34:00,232.19,39.38,0,0.0,0.0,99848.52471857834,0.0,99848.52471857834,0.0,0.0,-151.47528142166266,0.0
2024-08-20 11:35:00,232.2,39.38,0,0.0,0.0,99848.52471857834,0.0,99848.52471857834,0.0,0.0,-151.47528142166266,0.0
2024-08-20 11:36:00,232.34,39.41,-1,-214.87588172199867,493.72587190101575,130315.05046624847,-30466.52574767014,99848.52471857834,0.0,0.0,-151.47528142166266,0.0
2024-08-20 11:37:00,232.32,39.42,0,0.0,0.0,99857.75949493179,0.0,99857.75949493179,0.0,9.234776353448979,-142.24050506821368,9.248785978033247e-05
2024-08-20 11:38:00,232.4,39.45,0,0.0,0.0,99857.75949493179,0.0,99857.75949493179,0.0,0.0,-142.24050506821368,0.0
2024-08-20 11:39:00,232.34,39.45,1,214.89575513241755,-493.2708800008721,69388.4159635003,30469.343531431485,99857.75949493179,0.0,0.0,-142.24050506821368,0.0
2024-08-20 11:40:00,232.28,39.44,1,214.89575513241755,-493.2708800008721,69388.4159635003,30461.382494923557,99849.79845842386,0.0,-7.961036507927929,-150.2015415761416,-7.972376456466534e-05
2024-08-20 11:41:00,232.26,39.42,0,0.0,0.0,99855.36596092122,0.0,99855.36596092122,0.0,5.567502497360692,-144.63403907878092,5.575877551389219e-05
2024-08-20 11:42:00,232.26,39.41,0,0.0,0.0,99855.36596092122,0.0,99855.36596092122,0.0,0.0,-144.63403907878092,0.0
2024-08-20 11:43:00,232.06,39.33,0,0.0,0.0,99855.36596092122,0.0,99855.36596092122,0.0,0.0,-144.63403907878092,0.0
2024-08-20 11:44:00,232.07,39.32,0,0.0,0.0,99855.36596092122,0.0,99855.36596092122,0.0,0.0,-144.63403907878092,0.0
2024-08-20 11:45:00,231.97,39.26,-1,-215.23336198844942,495.64619923480876,130323.97915942324,-30468.61319850202,99855.36596092122,0.0,0.0,-144.63403907878092,0.0
2024-08-20 11:46:00,232.01,39.27,-1,-215.23336198844942,495.64619923480876,130323.97915942324,-30472.266070989204,99851.71308843403,0.0,-3.6528724871895975,-148.2869115659705,-3.658163436726092e-05
2024-08-20 11:47:00,231.84,39.27,1,215.42508359207227,-495.683429080057,69409.63963995987,30478.663120012192,99888.30275997207,0.0,36.58967153803678,-111.69724002793373,0.0003664400980845084
2024-08-20 11:48:00,231.94,39.27,0,0.0,0.0,99909.84526833126,0.0,99909.84526833126,0.0,21.54250835919811,-90.15473166873562,0.00021566597653555064
2024-08-20 11:49:00,231.95,39.27,0,0.0,0.0,99909.84526833126,0.0,99909.84526833126,0.0,0.0,-90.15473166873562,0.0
