,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 12:13:00,231.9,39.43,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:14:00,231.93,39.43,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:15:00,231.93,39.42,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:16:00,232.04,39.45,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:17:00,231.96,39.41,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:18:00,231.84,39.37,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:19:00,231.8,39.36,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:20:00,231.71,39.34,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:21:00,231.77,39.36,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:22:00,231.85,39.38,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:23:00,231.78,39.36,0,0.0,0.0,99911.27045409492,0.0,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:24:00,231.75,39.39,1,215.55829655683908,-494.34333677075654,69427.81926244756,30483.45119164736,99911.27045409492,0.0,0.0,-88.72954590508016,0.0
2024-08-20 12:25:00,231.75,39.38,0,0.0,0.0,99916.21388746263,0.0,99916.21388746263,0.0,4.943433367705438,-83.78611253737472,4.9478235490729716e-05
2024-08-20 12:26:00,231.54,39.36,1,215.7644767372001,-494.74460072935267,69431.25442843864,30484.95945902399,99916.21388746263,0.0,0.0,-83.78611253737472,0.0
2024-08-20 12:27:00,231.6,39.37,1,215.7644767372001,-494.74460072935267,69431.25442843864,30492.957881620932,99924.21231005958,0.0,7.998422596952878,-75.78768994042184,8.005129784005582e-05
